ba1	仈八叭吧哵夿岜巴扒捌朳玐疤笆粑紦羓芭豝釟魞鲃
zhang3	仉僟兏掌涨漲礃長镸长鞝
jin1	今兓埐嶜巾惍斤津浸珒琎瑧矜禁筋紟荕菳衿襟觔金釒钅鹶黅
bing1	仌傡兵冫冰并掤栟梹槟檳氷竝
reng2	仍礽辸陾
cong1	从匆囪囱從悤暰枞棇樅樬漗焧熜燪瑽璁瞛篵繱聡聦聪聰苁葱蓯蔥蟌鍐鏦騘驄骢
fo2	仏佛坲髴
san3	仐伞佡傘散糁糂糝糣糤繖鏾鐁霰饊馓
lun2	仑伦侖倫嗧囵圇婨崘崙惀抡掄棆沦淪碖綸纶腀菕蜦論论踚輪轮錀陯鯩
cang1	仓仺伧倉傖凔嵢沧滄舱艙苍蒼螥鶬鸧
zi3	仔吇呰啙姉姊子杍梓榟滓矷秄秭笫籽紫耔胏芓茈虸訾訿釨
zai3	仔儎宰崽縡載载
zi1	仔兹吱呲咨嗞姕姿孖孜孳孶崰嵫栥椔淄湽滋澬玆礠禌秶稵粢紎緇缁茊茲著葘蟕蠀觜訾諮谘貲資赀资趑趦輜輺辎鄑鈭錙鍿鎡锱镃頾頿髭鯔鰦鲻鴜鶅鶿鼒齍齜龇
ta1	他塌她它愵溻牠祂禢褟趿踏遢釶鉇鉈铊
fu4	付偩傅冨副咐坿复妇姇婏婦媍富峊復服椱榑洑父畐祔稪竎緮缚胕腹萯蕧蚹蛗蝜蝮袝複褔覆訃詂讣負賦賻负赋赙赴輹鍑鍢阜阝附陚馥駙驸鮒鰒鲋鳆
xian1	仙仚僊僲先嘕奾嬐孅尠屳廯忺憸掀暹杴枮氙澖灦珗祆秈籼繊纎纖纤苮莶蓒薟褼襳訮跹蹮躚酰銛鍁铦锨韯韱馦鮮鱻鲜
cha4	仛侘刹剎叉奼姹岔差杈汊紁衩訍詫诧
hong2	仜垬妅娂宏宖峵弘彋汯泓洪浤渱潂灴玒玜瓨硔竑竤篊粠紅紘紭綋红纮翃翝耾舼苰荭葒葓蕻虹訌谹谼鈜鉷鋐閎闳霟鞃鴻鸿黉黌
tong2	仝佟侗僮勭同哃垌峂峒峝庝彤晍曈朣桐橦氃浵潼烔烕燑爞犝獞眮瞳砼秱穜童粡絧罿膧艟茼蕫詷迵酮鉖鉵銅铜餇鮦鲖鼨
ren4	仞仭任刃刄妊姙屻恁杒梕牣牨紉絍纫纴肕葚衽袵訒認认讱賃軔軠轫靫靭靱靹韌韧飪餁饪鵀
qian1	仟佥僉儙兛千圱圲奷婜岍嵌悭愆慳扦拪掔搴撁攐攑攓杄檶櫏欦汘汧牵牽竏竓签箞簽籖籤粁羥臤芊蚈褰諐謙譣谦谸迁遷釺鉛鐱钎铅阡韆顅顩騫骞鬜鬝鵮鹐麉
gan3	仠感擀敢杆桿橄澉皯盰秆稈衦贑赶趕鱤鳡
ge1	仡割咯哥圪屹戈戓戨搁擱歌渮滒疙紇纥肐胳袼謌鎶鴚鴿鸽麧
di2	仢唙嘀嚁嫡廸敌敵梑涤滌潪犒狄的笛篴籴糴翟芽苖荻蔋蔐藋藡覿觌豴蹢迪鏑镝靮頔鸐
dai4	代叇埭大岱帒带帯帶廗待忕怠戴曃柋殆汏瀻玳瑇甙簤紿緿绐艜袋襶貸贷跢蹛軚軩轪迨逮酨霴靆骀黛黱
ling4	令另呤炩
ling3	令岭岺嶺彾袊阾領领
chao4	仦仯耖觘
chang2	仧倘偿償兏嘗嚐场場塲嫦尝常徜瑺瓺甞粻肠腸膓苌萇裳鋿鏛長镸长鱨鲿
sa1	仨挲撒
mu4	仫募坶墓幕幙恈慕暮木楘毣沐炑牟牧目睦穆苜莯蚞鉬钼雮霂鞪鶩
men5	们們
men2	们們扪捫樠穈菛虋鍆钔門閅门
jia3	仮佼侥假剿叚嘏夏婽岬徦徼挢捁搅撟撹攪敫斚斝椵榎槚檞檟湫狡玾甲瘕皎矫矯絞繳绞缴胛脚角賈贾踋鉀鉸钾铰餃饺
jia4	仮价価假價嫁架榢稼賈駕驾
yang3	仰养卬岟慃懩抰攁氧氱炴痒癢羏羪蝆鞅養餋駚
pi3	仳劈匹吡否噽嚭圮崥庀擗疋痞癖脴苉諀
jian4	件侟俴健僭剑剣剱劍劎劒劔建徤擶旔栫楗榗槛檻毽洊涧渐溅漸澗濺瀳牮珔监監瞷磵礀箭糋糮繝繿腱臶舰艦荐蔪薦螹襉見覵覸见諌諓諫譖譼谏谮賎賤贱趝践踐踺釰釼鉴鋻鍳鍵鏩鐗鐧鑑鑒鑬鑳锏键間间餞饯鰎
jie5	价家
yao3	仸偠咬夭婹嫍宎岆崾抭杳枖榚殀溔眑窅窈窔舀苭蓔闄騕鷕
fen4	份偾僨分坋奋奮忿愤憤橨瀵秎粪糞羵膹魵鱝鲼
di1	仾低啇嘀埞堤墑奃彽提氐滴眡磾羝袛趆鍉鏑镝鞮
fang3	仿倣彷旊昉昘瓬眆紡纺舫訪访髣鶭
pei4	伂佩姵帔斾旆沛浿珮翇苝轡辔配霈馷
diao4	伄吊弔掉瘹窎窵竨蓧訋誂調调釣銚銱鋽鑃钓铞铫魡
dun4	伅噸囤坉崸庉扽楯沌潡炖燉盾砘腞踲逇遁遯鈍钝頓顿鶨
wen4	伆免問妏抆揾搵文汶渂熓璺紊紋纹聞莬问
xin3	伈
ji4	伎偈兾冀刉剂剤劑哜嚌坖垍塈墍妓季寂寄彐彑忌悸惎懻技斉斊旡既旣暨曁梞檕檝檵洎济済漈濟瀱璾痵瘈癠皍瞡矂祭禝稩稷穄穊穧系紀継繋繫繼纪继绩罽臮芰荠萕葪蓟蔇薊薺蘎蘮蘻裚褀覬觊計記誋计记跽躋迹际際霁霽騎驥骥髻鬾魝鮆鯚鯽鰂鰶鱀鱭鲚鲫鵋齌齐
fa1	伐发彂橃発發瞂酦醗醱颰
xiu1	休俢修咻庥樇潃烌羞脩臹茠蓚蓨貅銝鎀鏅饈馐髤髹鵂鸺
bei1	伓俾偝卑埤庳悲揹杯桮椑盃碑禆綼背萆裨錃陂鵯鹎
chen2	伔塵娠宸尘屒忱愖敐晨曟樄橙沈沉煁臣茞莀莐蔯薼螴訦諶谌軙辰迧鈂陈陳霃鷐麎
fu1	伕呋夫妋姇孵尃怤敷旉柎泭玞璷砆稃筟箙箻粰糐紨綒罦肤膚荴衭豧趺跗邞鄜鈇鳺麩麬麱麸
tang3	伖伥倘偒傥儻帑戃敞曭淌爣矘耥躺鎲钂镋
you1	优優呦嚘幽忧怮悠憂懮攸櫌瀀纋耰鄾麀
huo3	伙夥漷火邩鈥钬
hui4	会僡儶匯卉哕喙嘒噦噧嚖圚嬇寭廆彗彙彚恚恵惠慧憓晦暳會桧槥橞檜櫘殨汇泋浍溃滙潓潰澮濊烩燴獩璯瞺禬秽穢篲絵繐繢繪绘缋翙翽芔荟蔧蕙薈蟪襘詯詴誨諱譓譿讳诲賄贿鏸鐬闠阓靧韢頮颒餯饖
kuai4	会侩儈凷哙噲块塊墤快會檜欳浍澮狯獪筷脍膾郐鄶駃鬠鱠鲙
cui4	伜倅啐啛忰悴橇毳淬濢焠焫琗疩瘁竁粋粹紣綷翠脃脆脺膬膵臎萃顇
zu2	伜傶卆卒哫嗾崒崪捽族足踤踿蹵鎐鏃镞
chuan2	传傳暷椽歂牀篅舡舩船諯輲遄
zhuan4	传傳僎啭囀堟撰沌灷瑑篆籑縳腞蒃襈譔賺贃赚転轉转饌馔
che1	伡俥唓砗硨莗蛼車车
ya2	伢厓堐岈崕崖押枒涯漄牙犽猚玡琊睚笌芽蚜衙谺齖
xian4	伣俔僩僴县咞哯垷姭娊娨宪岘峴憲撊晛橌涀瀗献獻现現県睍粯絤綫線縣线缐羡羨腺臔臽苋莧蜆見见誢豏轞鋧錎限陥陷霰餡馅麲
shang1	伤傷商墒慯殇殤汤湯滳漡熵蔏螪觞觴謪鬺
chang1	伥倀倡娼昌晿淐猖琩菖裮錩锠閶阊鯧鲳鼚
chen5	伧
xun4	伨侚噀巺巽徇殉殾汛浚熏爋蕈訊訓訙训讯賐迅迿逊遜鑂韗顨馴驯鵔鵕
xin4	伩信卂囟妡孞焮煡脪膷舋芯衅訫軐釁阠顖馸
zhu4	伫佇住助坾嵀杼柱柷樦櫡殶注炷疰祝秼竚筑筯箸築紵紸纻羜翥芧苎苧莇著蛀註諔貯贮跓軴鉒鋳鑄铸飳馵駐驻麆
chi3	伬侈傂叺呎垑姼尺恀恥扡拸欼歯禠粎耻蚇袳裭褫誃豉鉹鶒齒齿
xuan2	伭妶嫙悬懸旋暶檈漩玄玹琁璇璿痃縣蜁誸還
nao2	伮努呶夒峱嶩巎巙怓憹挠撓橈猱獶獿硇繷虁蛲蟯詉譊鐃铙髐
nu3	伮努弩砮胬
bai3	伯佰兡捭摆擺柏栢百矲竡粨絔襬
ba4	伯坝垻壩弝把欛灞爸猈罢罷耙覇霸鮁鮊鲅鲌
gu1	估呱咕夃姑嫴孤家柧橭毂沽泒痼笟箍箛罛苽菇菰蓇蛄觚軱軲轂轱辜酤鈲鈷骨鮕鴣鸪
gu4	估僱凅吿告固堌崓崮故梏棝榾牿痼祻稒錮锢雇頋顧顾鯝鲴
ni3	伱你儗儞妳孴抳拟擬旎昵柅檷祢禰苨薿蚭譺隬馜
ni4	伲匿埿堄嫟嬺尿屰惄慝昵暱氼泥溺睨縌胒腻膩迡逆鷁鷊
ban4	伴办半姅怑扮拌柈湴爿瓣秚絆绊辦鉡靽
xu4	伵侐勖勗卹叙嘼垿壻婿序怴恤慉敍敘旭昫朂槒汿沀洫溆漵潊烅煦珬畜盢瞁瞲稸窢絮続緒緖續绪续聟蓄藇藚訹賉酗銊鱮
zhou4	伷僽冑呪咒咮噣宙怞昼晝甃皱皺籀籒籕粙紂縐繇纣绉胄荮葤詋軸轴酎駎驟骤
shen1	伸侁信参參叅呻妽娠屾峷扟敒柛氠深燊珅甡甧申眒砷籶籸糁糂糝紳绅莘葠薓裑訷詵诜身鉮阠駪鲹鵢
qu1	伹佉凵匤区區呿坥屈岖岨岴嶇憈抾敺曲焌瞿砠祛筁粬紶胠蛆蛐袪覰覷觑詘誳诎趋趨躯軀镼阹駆駈驅驱髷魼鰸鱋鶌麯麴麹黢
ci4	伺佽刺刾廁朿栨次絘莿蛓賜赐
beng1	伻嘣塴奟崩嵭弸祊絣綳繃绷閍
ga1	伽咖嘎嘠夹旮胳
qie2	伽癿茄
qia1	伽掐葜袷
ai3	佁哎嗳噯昹欸毐矮蔼藹诶躷霭靄馤
zheng4	佂幀怔挣掙政正症癥証諍證证诤郑鄭錚钲铮鴊
dian4	佃坫垫墊壂奠婝店惦扂敟橂殿淀澱玷琔电甸痁癜磹簟蜔鈿钿阽電靛
tian2	佃塡填恬沺湉璳甛甜田畋畑盷磌窴胋菾鈿钿闐阗鷆
han2	佄函凾含圅娢寒崡晗梒榦汗浛涵焓琀筨邗邯鋡韓韩
mai4	佅劢勱卖売眿脈脉蝐賣迈邁霡麥麦
bi3	佊俾匕吡啚夶妣屄彼朼柀比沘潷疕秕笔筆粃舭貏鄙
shao4	佋劭卲召哨娋少捎潲睄稍紹綤绍袑邵颵
ci3	佌此泚玼皉跐
zuo3	佐咗唨左撮毑繓
yang1	佒坱央姎柍殃泱眏秧紻胦鉠雵鞅鴦鸯
ti3	体挮躰軆骵體
ben4	体倴坌夯奔捹撪桳犇獖笨輽
ti1	体剔掦梯焍踢銻锑鷈鷉
zhan4	佔偡占嶘战戦戰暫栈桟棧椾湛站綻绽菚蘸虥虦覱蹔輚轏顫颤驏骣
he2	何俰劾合咊和啝姀嵑廅惒曷柇核楁毼河涸滆澕熆狢盇盉盍盒礉禾秴篕紇纥翮荷菏萂蒚蓋蚵蝎螛褐覈訸詥貈貉趷郃釛鉌閡閤闔阂阖鞨頜颌餲饸魺鶡鹖齕龁龢
he4	何佫吓咊和喝嗃嚇壑寉暍煂熇爀猲癋皬碋翯荷蠚袔褐賀贺赫隺靎靏鶴鸖鹤
bi4	佖俾咉哔嗶坒埤堛壁妼婢嫳嬖币幣幤庇庳廦弊弻弼彃必怭愊愎払拂敝斃朇枈柫柲梐楅檘比毕毖毙泌湢滗滭潷濞煏熚狴獘獙珌璧畀畢疪痹痺皕睥碧秘稗筚箄箅箆篦篳粊縪罼聛腷臂芘苾荜萆蓖蓽蔽薜蜌袐裨襒襞襣觱詖诐貱賁贔贲赑跸蹕躃躄辟避邲鄙鄨鄪鉍鎞鏎鐴铋閇閉閟闢闭陛鞸韠飶饆馝駜驆骳髀魓鮅鰏鵖鷝鷩鼊
tuo2	佗坨岮柁槖橐沱狏砣砤碢紽舵袉跎迱酡釶鉇鉈铊阤陀陁鞁飥馱駄駝駞騨驒驮驼鮀鴕鸵鼉鼍鼧
tu2	余凸図图圕圖圗塗屠峹嵞庩廜徒怢捈揬梌涂湥潳瑹瘏稌突筡腯荼莵菟蒤跿途酴鈯鍎馟駼鵚鶟鷋鷵鼵
die2	佚叠咥喋垤堞峌嶀恎惵戜挕揲昳曡楪氎牅牒瓞畳疂疉疊眣眰碟絰绖耊耋聑胅臷艓苵蜨蝶褋詄諜谍趃跌跕蹀迭镻鰈鲽
zuo4	作做凿唑坐夎岞座怍柞砟祚糳胙葄袏酢鑿阼
zuo1	作嘬
zuo2	作昨椊琢秨稓笮筰葃鈼
gou1	佝勾句枸沟溝篝緱缑芶褠鈎鉤钩鞲
ning4	佞侫宁寧拧泞濘
xuan1	佡儇吅喧塇塤壎媗嬛宣弲愃愋揎昍晅暄梋煊煖瑄睻矎禤禫翧翾萱萲蕿藼蘐蝖蠉諠諼譞谖軒轩鋗鍹鶱
ju4	佢俱倨倶具剧劇勮句埧埾壉姖寠屦屨岠巨怇怚惧愳懼拒拠据據昛榘檋歫沮洰澽炬焣犋瞿秬窭窶簴粔絇耟聚苣虡蚷詎讵貗趄足距踞躆遽邭醵鉅鋸鐻钜锯颶飓駏鮔
yong1	佣傭嗈噰墉壅庸廱慵拥擁滽澭灉牎痈癕癰臃蕯邕郺鄘鏞镛雍雝饔鱅鳙
yong4	佣傭用醟
wa3	佤咓瓦瓩邷
ka3	佧卡咔咯咳胩
huai2	佪徊怀懐懷槐櫰淮瀤耲褢褱踝
lao3	佬咾姥恅栳橑潦狫老荖轑銠铑
xiang2	佭夅庠栙珦祥絴翔詳详跭降
ge2	佮匌呄咯嗝塥愅挌搁搿擱敆敋格槅獦胳膈臵茖葛蛒蛤裓觡諽輵轕鎘镉閣閤阁隔革鞷韐韚颌骼鬲鮯鰪齃
yang2	佯劷垟婸崵徉扬揚敭旸昜暘杨楊洋炀烊煬玚珜瑒疡瘍眻禓羊蛘諹輰鍚鐊钖阦阳陽霷颺飏鰑鸉
fa3	佱法灋珐砝髮
ming2	佲冥名嫇明暝朙榠洺溟熐猽盟眀瞑茗蓂螟覭詺鄍酩銘铭鳴鸣
nai4	佴倷奈柰渿耐萘螚褦錼鼐
heng2	佷姮恆恒揘桁楻横橫珩蘅行衡誙諻鑅鴴鸻
huo2	佸咊和活秳萿鈥閄
gui3	佹匦匭厬垝姽宄庋庪恑攱晷氿癸祪簋蛫蟡觤詭诡軌轨陒鬼
quan2	佺全卷啳姾婘孉峑巏恮拳搼权権權泉洤湶灥牷犈犬瑔痊硂筌縓荃葲蜷蠸觠詮诠跧踡輇辁醛銓铨顴颧駩騡鬈鰁鳈齤
tiao1	佻庣恌挑旫祧聎鮡
tiao2	佻岧岹条條樤祒笤芀苕萔蜩調调趒迢銚鋚鎥铫鞗髫鰷鲦齠龆
jiao3	佼侥僥儌剿劋勦孂徺徼挢捁搅撟撹攪敫敽晈暞曒湫湬漅灚烄煍狡璬皎皦矫矯筊絞繳绞缴脚腳臫蟜角譑賋踋較鉸铰餃饺
xing2	侀刑坓型形洐滎濚濴烆硎胻荥行邢郉鉶銒鋞钘铏陉陘餳餹饧
kan3	侃偘冚凵坎埳塪崁惂槛檻欿歁歞砍繿莰輡轗闞阚顑
zhi2	侄値值儨坧埴執墌妷姪嬂慹懫执指摭擲擿柣桎植樴殖漐犆瓆瓡直禃秷稙絷縶聀职職膱蘵蟄蟙褁質跖踯蹠蹢躑軄釞馽鯯
gai1	侅垓姟峐晐畡祴荄該该豥賅賌赅郂陔隑
kai1	侅奒开揩鐦锎開
lai2	來俫倈唻婡崃崍庲徕徠来梾棶涞淶琜筙箂莱萊郲錸铼騋鯠鶆麳
kua3	侉垮銙
guang1	侊僙光咣垙姯桄洸灮炗炚烡珖胱茪輄銧黆
yin1	侌凐喑噾囙因垔堙姻婣峾愔慇摿歅殷氤洇洕湮溵烟瘖禋秵筃絪緸绬茵荫蒑蔭裀諲銦铟闉阥阴陰陻隂霠鞇音韽韾駰骃黫
mi3	侎哶孊弭敉沵洣渳濔灖眫米脒芈葞蔝銤靡
zhu1	侏劯朱株槠橥櫧櫫洙潴瀦猪珠硃祩絑茱藷藸蛛蝫蠩袾觰誅諸诛诸豬邾銖铢鮢鴸鼄
an1	侒厂厈厰垵媕安峖广広庵廠廣桉氨痷盦盫腤萻葊蓭誝諳谙銨鞌鞍韽鵪鹌
lu4	侓僇六剹勎勠垏塶娽峍廘彔录戮摝椂樚淕淥渌漉潞熝琭璐甪盝盠睩硉碌磟祿禄稑穋箓簏簬簶籙粶绿膔菉蓼蔍蕗虂螰觮賂赂趢路踛蹗輅轆辂辘逯醁錄録錴鏕鏴陆陸露騄騼鯥鵦鵱鷺鹭鹿麓
mou2	侔劺呣恈洠牟眸繆缪蛑謀谋鉾鍪鴾麰
er2	侕儿児兒唲栭檽洏而耏聏胹荋袻輀轜陑隭髵鮞鲕鴯鸸
dong4	侗働冻凍动動垌峒恫戙挏栋棟洞硐胨胴腖霘駧
tong3	侗姛捅桶筒筩統綂统
chi4	侙傺勅叱啻彳恜慗憏懘戠抶摰敕斥杘栻淔灻炽烾熾痓痸瘛糦翄翅翤赤趩跮鉓銐飭饎饬鷘
gong1	供公共功匑嗗塨宫宮工幊弓恭愩攻杛疘碽竍竏竓竔竕竡篢糼紅红肱蚣觥觵躬躳釭龏龔龚
gong4	供共唝摃羾貢贡
zhou1	侜俼周啁喌婤州徟洀洲淍烐珘盩矪粥舟謅譸诌诪賙赒輈輖辀週銂騆鵃鸼
xia2	侠俠冾匣呷峡峽挾搳敮斜暇柙洽炠烚狎狭狹珨瑕瘕硖硤碬磍祫笚筪縖翈舝舺蕸赮轄辖遐鎋陝霞騢魻黠
zai4	侢傤儎再在扗載载
lv3	侣侶偻僂儢吕呂婁寽屡屢履挔捋捛旅梠漊祣稆穞穭絽縷缕膂膐褛褸郘鋁铝
yao2	侥倄傜僥嗂垚堯姚媱尧尭峣崤嶢嶤徭愮揺搖摇暚柼榣殽淆烑爻猇猺珧瑤瑶窑窯窰繇肴蘨謠謡谣軺轺遙遥銚鑃铫陶顤颻飖餆餚鰩鳐鼼
zhen1	侦偵堻媜嫃寊帧帪幀搸斟栕桢椹楨榛樼浈湞溱潧獉珍珎瑊甄眞真砧碪祯禎禛箴籈胗臻蒖蒧蓁薽診貞贞轃遉酙針鉁錱鍮鍼针靕駗鱵鷏
ce4	侧側冊册厕厠墄嫧廁恻惻憡拺敇测測溭畟矠笧策筞筴箣粣茦荝萗蓛遪
zhai1	侧捚摘斋斎榸齊齋
chai2	侪儕喍柴犲祡豺
nong2	侬儂农哝噥檂欁浓濃癑禯秾穠脓膿襛農辳醲鬞齈
hou4	侯候厚后垕堠後洉矦缿豞逅郈鄇鮜鱟鲎鲘
hou2	侯喉帿猴瘊睺矦篌糇翭葔銗鍭餱骺鯸
jiong3	侰僒冏囧幜泂澃炅炯烱煚煛熲皛窘絅綗褧迥逈顈颎
cheng3	侱塣庱徎悜睈裎逞騁骋
zhen4	侲圳塦娠挋振揕敶朕枕栚桭椹眹纼蜄誫賑赈酖鎭鎮镇阵陣震鴆鸩
cuo4	侳剉剒厝挫措撮歵莝莡蓌逪銼錯锉错齰
ju2	侷匊婅局巈挶掬桔梮椈橘毩泦淗湨焗犑狊箤粷菊蘜趜跼踘蹫躹輂郹鄓鋦锔陱鞠鞫駶驧鴂鵙鵴鶪鼳
ting3	侹圢挺梃涏烶珽町甼脡艇誔鋌铤頲颋
shen4	侺愼慎抻昚椹沁涁渗滲甚瘆瘎瘮眘肾胂脤腎葚蜃鋠
nan2	侽南喃奻娚暔枏枬柟楠男畘莮萳諵难難
hao1	侾傐嚆蒿薅
bian4	便卞变変弁徧忭抃揙昪汳汴炞玣緶缏艑苄覍變辡辧辨辩辫辮辯遍釆閞鴘
pian2	便楩緶缏胼腁諚諞賆蹁駢騈骈骿
tui3	俀腿蹆骽
xi4	係匸卌咥喺夕屃屓屭忥怬恄戏戯戱戲摡椞歙汐滊潟澙熂犔磶禊稧系細綌繋繫细绤翕翖肸肹舃舄蕮虩覤謑赩郤鄎醯釳釸鎎鑴阋隙隟餼饩鬩黖齂
cu4	促卒噈梀槭殧猝瘯簇縬脨蔟趗趣趨踧蹙蹴酢醋錯鏃鼀
e2	俄吪哦囮娥峨峩涐珴皒睋磀莪蛾訛誐譌讹迗鈋鋨锇頟額额騀魤鵝鵞鹅
e4	俄偔僫卾厄呃呝咢咹噩圔垩堊堨堮屵岋崿嶭恶悪惡愕戹扼搤搹枙櫮湂琧砐砨硆腭苊萼蕚蘁蚅蝁覨詻諤讍谔豟貖軛軶轭遌遏鄂鍔鑩锷閼阏阨阸頞顎颚餓餩饿鰐鱷鳄鶃鶚鹗齶
xu2	俆徐蒣
kuang3	俇儣夼
ku4	俈喾嚳库庫瘔秙絝绔袴裤褲趶酷
jun4	俊儁呁埈寯峻懏捃捘攈攟晙浚濬焌珺畯竣箘箟菌葰蔨蕈郡陖隽雋餕馂駿骏鵘
zun4	俊鱒
juan4	俊倦儁劵勌卷圈圏奆巻帣悁慻桊淃狷獧瓹眷睊睠絹绢罥羂腃鄄隽雋韏飬鬳
lang2	俍勆嫏廊桹榔欴狼琅瑯稂筤艆莨蓈蓢蜋螂躴郎郒郞鋃锒閬阆
zu3	俎爼珇祖組组詛诅阻靻
qiao4	俏僺壳峭帩撬撽殻殼窍竅翘翹誚譙诮谯躈陗鞘韒髚
yong3	俑勇勈咏埇塎壅彮恿悀惥愑愹慂搈擁柡栐永泳涌湧甬禜蛹詠踊踴銢鯒鲬
hun4	俒倱圂慁混渾溷焝諢诨
jing4	俓倞净凈凊劤劲勁境妌婙婧弪弳径徑擏敬曔桱梷浄淨濪瀞獍痉痙竞竟竧竫競竸経經经胫脛葝誩迳逕鏡镜靓靖静靚靜
san4	俕散閐
pai3	俖排矲迫
su2	俗
xi1	俙傒僁僖兮凞卥厀吸唏唽嘻噏嚱夕奚娭媐嬆嬉屖嵠巂巇希徆徯忚怷怸恓息悉悕惁惜扱扸捿攜昔晞晰晳曦析栖桸棲榽樨橀欷歖歙氥汐浠淅渓溪漆潝烯焈煕熄熈熙熹熺熻燨爔牺犀犠犧琋瓗畦疧瘄皙盻睎瞦矽硒磎礂稀穸窸粞縘繥羲翕腊膝臈臘舾茜莃菥蒵蜥螅螆螇螝蟋蠵裼西覀觹觽觿譆谿豀豨豯貕赥蹊郋郗酅醯釐錫鏭锡闟隵饻騱驨鵗黊鼷
li3	俚兣哩娌峛峢悝李欚浬澧理礼禮粴蟸蠡裏裡豊逦邐醴里鋰锂鯉鱧鲤鳢
bao3	保堡堢媬宝宲寚寳寶怉珤緥葆褓賲靌飽饱駂鳵鴇鸨
ti4	俤俶倜剃嚏嚔屉屜悌悐惕惖揥替歒殢涕籊綈绨薙裼褅迏逖逷銻鐟髢髰鬀鬄鵜
lia3	俩倆
jian3	俭倹儉减剪囝堿寋弿戩戬拣挸捡揀撿暕枧柬梘检検檢減湕瀽瑐睑瞼硷碱礆笕筧简簡絸繭翦茧藆蠒裥襇襺詃謇謭譾谫趼蹇鐗鐧锏鰔鹸鹻鹼
xiao4	俲傚効咲哮啸嘨嘯孝恔效敩斆校歗滧熽笑肖薢誟踍酵鞩
pai2	俳徘排棑牌篺簰簲輫
biao4	俵摽鰾鳔
biao3	俵婊檦表裱褾諘錶
fei4	俷剕厞吠屝废廃廢怫昲曊杮櫠沸濷狒疿痱癈砩肺胇芾蟦費费鐨镄靅鼣
feng4	俸凤奉湗焨煈縫缝葑諷賵赗鳯鳳鴌
an3	俺唵埯堷揞晻罯銨铵隌
bei4	俻倍偹備僃哱备奰孛悖惫愂憊昁梖焙牬犕狈狽珼琲碚竡糒紴背臂蓓被褙誖貝贝軰輩辈邶郥鄁鋇鐾钡鞁鞴韛
xin1	俽兟噷妡廞心忄忻惞新昕欣歆炘炛盺芯莘薪訢辛鈊鋅鑫锌馨
chi2	俿匙坻墀岻弛徥徲忯持栘歭池汦竾筂箈箎篪耛茌荎蚔蚳謘貾赿趍踟迟遅遟遲馳驰
zan2	倃偺咱
wan3	倇啘埦娩婉宛惋挽晚晩晼梚椀浣涴琬畹皖盌盶睌睕碗綩綰绾脕脘莞菀萖葂蜿輓鋄鋔錽鞔
zong3	倊偬傯忩总惣愡憁捴揔搃摠朡総緫縂總蓗
ge5	個
guan1	倌关冠唍官棺瘝癏矜綸纶莞蒄覌観觀观関闗關鰥鱞鳏
tian1	倎兲天婖屇沗添酟靝黇
dao3	倒壔导導岛島嶋嶌嶹捣搗擣祷禂禱蹈隝隯
dao4	倒到噵導帱幬悼檤焘燾瓙盗盜稲稻纛翿菿衜衟軇道
tan2	倓坛墰墵壇壜婒弹弾彈憛昙曇榃橝檀潭澹痰罈罎藫覃談譚谈谭貚郯醈醰錟鐔锬镡餤騨驔鷤黮
jue4	倔憠
chui2	倕圌垂埀娷捶搥棰椎槌湷甀箠腄菙錘鎚锤陲顀
xing4	倖兴姓婞嬹幸性悻懬杏涬緈臖興荇莕行踁
peng2	倗傰埄堋塜塳彭憉挷搒朋棚椖樥淜澎痭硼稝竼篷纄膨芃蓬蟚蟛輣錋鑝韸韼驡髼鬅鬔鵬鹏
gan4	倝凎嵅干幹旰榦檊汵涻淦灨簳紺绀芉詌贛赣骭
xu1	倠吁呴嘘噓圩墟媭嬃嬬幁戌揟旴晇楈欨欰歔殈湏疞盱砉稰籲縃繻胥蕦虗虚虛蝑訏譃鑐需須頊须顼驉鬚魆魖
chang4	倡唱怅悵暢焻玚畅畼誯韔鬯
jie2	倢偈偼傑刦刧刼劫劼卩卪喼婕孑岊崨嵑嵥巀截拮捷揤搩擳昅杰桀桔楬楶榤櫛櫭洁洯滐潔瀄犵睫碣竭節結絜緁緳结羯脻节莭蓵蜐蠘蠞蠽衱袺訐詰誱讦诘趌踕迼鉣鍻鐑頡颉騔鮚鲒
kong1	倥埪崆悾涳硿空箜錓鵼
kong3	倥孔恐
zong1	倧堫宗嵏嵕嵸怱惾枞棕椶樅熧猣磫稯綜緃緵縱综翪腙艐葼蝬豵踨踪蹤騌騣骔鬃鬉鬷鯮鯼
qian4	倩傔刋嗛堑塹壍嵌悓慊棈椠槧欠歉皘篏篟綪縴纤芡茜蒨蔳輤
ni2	倪呢坭埿婗尼屔怩泥淣狋狔猊秜籾臡蜺觬貎跜輗郳鈮鉨铌霓鯓鯢鲵鶂麑齯
zhuo2	倬剢劅卓啄啅圴彴拙撯擆擢斀斫斮斱斲斵梲棳椓槕汋泎浊浞濁濯灂灼炪烵焯琢琸着硺禚篧籱繳缴罬茁著蝃蠗諑謶诼酌鋜錣鐯鐲镯鷟
wo1	倭唩喔挝撾涡涹渦猧窝窩莴萵蜗蝸踒
luo3	倮曪瘰癳臝蓏蠃裸躶鎯
song1	倯凇娀崧嵩庺忪憽松枀枩柗梥檧淞濍硹菘蜙鬆
leng2	倰塄崚棱楞稜蔆薐
zi4	倳剚字孳恣扻洓渍漬牸眥眦胔胾自茡
